Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testIntArrayHiddenByObject,Magic Number,The method contains a magic number: 6,1009
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testIntArrayHiddenByObject,Magic Number,The method contains a magic number: 7,1009
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testShortArrayHiddenByObject,Magic Number,The method contains a magic number: 2,1027
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testShortArrayHiddenByObject,Magic Number,The method contains a magic number: 5,1027
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testShortArrayHiddenByObject,Magic Number,The method contains a magic number: 6,1027
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testShortArrayHiddenByObject,Magic Number,The method contains a magic number: 2,1027
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testShortArrayHiddenByObject,Magic Number,The method contains a magic number: 5,1027
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testShortArrayHiddenByObject,Magic Number,The method contains a magic number: 6,1027
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testShortArrayHiddenByObject,Magic Number,The method contains a magic number: 7,1027
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testCharArrayHiddenByObject,Magic Number,The method contains a magic number: 2,1045
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testCharArrayHiddenByObject,Magic Number,The method contains a magic number: 5,1045
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testCharArrayHiddenByObject,Magic Number,The method contains a magic number: 6,1045
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testCharArrayHiddenByObject,Magic Number,The method contains a magic number: 2,1045
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testCharArrayHiddenByObject,Magic Number,The method contains a magic number: 5,1045
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testCharArrayHiddenByObject,Magic Number,The method contains a magic number: 6,1045
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testCharArrayHiddenByObject,Magic Number,The method contains a magic number: 7,1045
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testByteArrayHiddenByObject,Magic Number,The method contains a magic number: 2,1063
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testByteArrayHiddenByObject,Magic Number,The method contains a magic number: 5,1063
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testByteArrayHiddenByObject,Magic Number,The method contains a magic number: 6,1063
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testByteArrayHiddenByObject,Magic Number,The method contains a magic number: 2,1063
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testByteArrayHiddenByObject,Magic Number,The method contains a magic number: 5,1063
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testByteArrayHiddenByObject,Magic Number,The method contains a magic number: 6,1063
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testByteArrayHiddenByObject,Magic Number,The method contains a magic number: 7,1063
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testDoubleArrayHiddenByObject,Magic Number,The method contains a magic number: 2,1081
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testDoubleArrayHiddenByObject,Magic Number,The method contains a magic number: 5,1081
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testDoubleArrayHiddenByObject,Magic Number,The method contains a magic number: 6,1081
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testDoubleArrayHiddenByObject,Magic Number,The method contains a magic number: 2,1081
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testDoubleArrayHiddenByObject,Magic Number,The method contains a magic number: 5,1081
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testDoubleArrayHiddenByObject,Magic Number,The method contains a magic number: 6,1081
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testDoubleArrayHiddenByObject,Magic Number,The method contains a magic number: 7,1081
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testFloatArrayHiddenByObject,Magic Number,The method contains a magic number: 2,1099
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testFloatArrayHiddenByObject,Magic Number,The method contains a magic number: 5,1099
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testFloatArrayHiddenByObject,Magic Number,The method contains a magic number: 6,1099
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testFloatArrayHiddenByObject,Magic Number,The method contains a magic number: 2,1099
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testFloatArrayHiddenByObject,Magic Number,The method contains a magic number: 5,1099
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testFloatArrayHiddenByObject,Magic Number,The method contains a magic number: 6,1099
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testFloatArrayHiddenByObject,Magic Number,The method contains a magic number: 7,1099
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testBooleanArrayHiddenByObject,Magic Number,The method contains a magic number: 2,1117
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testBooleanArrayHiddenByObject,Magic Number,The method contains a magic number: 2,1117
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testNpeForNullElement,Magic Number,The method contains a magic number: 3,1223
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testNpeForNullElement,Magic Number,The method contains a magic number: 2,1223
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testNpeForNullElement,Magic Number,The method contains a magic number: 3,1223
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testReflectionEqualsExcludeFields,Magic Number,The method contains a magic number: 2,1236
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testReflectionEqualsExcludeFields,Magic Number,The method contains a magic number: 3,1236
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testReflectionEqualsExcludeFields,Magic Number,The method contains a magic number: 3,1236
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testReflectionEqualsExcludeFields,Magic Number,The method contains a magic number: 4,1236
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testCyclicalObjectReferences,Magic Number,The method contains a magic number: 2,1281
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testCyclicalObjectReferences,Magic Number,The method contains a magic number: 2,1281
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testReflectionArrays,Magic Number,The method contains a magic number: 2,1330
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testToEqualsExclude,Magic Number,The method contains a magic number: 2,1372
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testToEqualsExclude,Magic Number,The method contains a magic number: 3,1372
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testToEqualsExclude,Magic Number,The method contains a magic number: 2,1372
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testToEqualsExclude,Magic Number,The method contains a magic number: 2,1372
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testToEqualsExclude,Magic Number,The method contains a magic number: 2,1372
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testReflectionAppend,Magic Number,The method contains a magic number: 4,1385
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testReflectionAppend,Magic Number,The method contains a magic number: 5,1385
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testReflectionAppend,Magic Number,The method contains a magic number: 4,1385
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testIsRegistered,Long Statement,The length of the statement "final Method registerMethod=MethodUtilsGetters.getMatchingMethod(EqualsBuilder.class`"register"`Object.class`Object.class);" is 123.,1403
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,testIsRegistered,Long Statement,The length of the statement "final Method unregisterMethod=MethodUtilsGetters.getMatchingMethod(EqualsBuilder.class`"unregister"`Object.class`Object.class);" is 127.,1403
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testAppendSuper,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ "]"`new ToStringBuilder(base).appendSuper("Integer@8888[" + System.lineSeparator() + "]").toString());" is 155.,53
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testAppendSuper,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " <null>"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).appendSuper("Integer@8888[" + System.lineSeparator() + " <null>"+ System.lineSeparator()+ "]").toString());" is 225.,53
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testAppendSuper,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " a=hello"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).appendSuper("Integer@8888[" + System.lineSeparator() + "]").append("a"`"hello").toString());" is 211.,53
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testAppendSuper,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " <null>"+ System.lineSeparator()+ " a=hello"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).appendSuper("Integer@8888[" + System.lineSeparator() + " <null>"+ System.lineSeparator()+ "]").append("a"`"hello").toString());" is 281.,53
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testAppendSuper,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " a=hello"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).appendSuper(null).append("a"`"hello").toString());" is 169.,53
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testObject,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " <null>"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).append((Object)null).toString());" is 151.,63
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testObject,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " 3"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).append(i3).toString());" is 136.,63
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testObject,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " a=<null>"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).append("a"`(Object)null).toString());" is 157.,63
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testObject,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " a=3"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).append("a"`i3).toString());" is 142.,63
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testObject,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " a=3"+ System.lineSeparator()+ " b=4"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).append("a"`i3).append("b"`i4).toString());" is 189.,63
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testObject,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " a=<Integer>"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).append("a"`i3`false).toString());" is 156.,63
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testObject,Magic Number,The method contains a magic number: 3,63
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testObject,Magic Number,The method contains a magic number: 4,63
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testCollection,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " a=<size=0>"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).append("a"`Collections.emptyList()`false).toString());" is 176.,75
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testCollection,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " a=[]"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).append("a"`Collections.emptyList()`true).toString());" is 169.,75
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testCollection,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " a=<size=1>"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).append("a"`Collections.singletonList(i3)`false).toString());" is 182.,75
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testCollection,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " a=[3]"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).append("a"`Collections.singletonList(i3)`true).toString());" is 176.,75
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testCollection,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " a=<size=2>"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).append("a"`Arrays.asList(i3`i4)`false).toString());" is 173.,75
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testCollection,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " a=[3` 4]"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).append("a"`Arrays.asList(i3`i4)`true).toString());" is 170.,75
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testCollection,Magic Number,The method contains a magic number: 3,75
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testCollection,Magic Number,The method contains a magic number: 4,75
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testMap,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " a=<size=0>"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).append("a"`Collections.emptyMap()`false).toString());" is 175.,87
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testMap,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " a={}"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).append("a"`Collections.emptyMap()`true).toString());" is 168.,87
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testMap,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " a=<size=1>"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).append("a"`Collections.singletonMap("k"`"v")`false).toString());" is 186.,87
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testMap,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " a={k=v}"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).append("a"`Collections.singletonMap("k"`"v")`true).toString());" is 182.,87
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testArray,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " a=<size=0>"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).append("a"`(Object)new Integer[0]`false).toString());" is 175.,95
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testArray,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " a={}"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).append("a"`(Object)new Integer[0]`true).toString());" is 168.,95
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testArray,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " a=<size=1>"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).append("a"`(Object)new Integer[]{i3}`false).toString());" is 178.,95
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testArray,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " a={3}"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).append("a"`(Object)new Integer[]{i3}`true).toString());" is 172.,95
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testArray,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " a=<size=2>"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).append("a"`(Object)new Integer[]{i3`i4}`false).toString());" is 181.,95
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testArray,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " a={3`4}"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).append("a"`(Object)new Integer[]{i3`i4}`true).toString());" is 177.,95
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testArray,Magic Number,The method contains a magic number: 3,95
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testArray,Magic Number,The method contains a magic number: 4,95
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testPerson,Long Statement,The length of the statement "assertEquals(pBaseStr + "[" + System.lineSeparator()+ " name=Jane Doe"+ System.lineSeparator()+ " age=25"+ System.lineSeparator()+ " smoker=true"+ System.lineSeparator()+ "]"`new ToStringBuilder(p).append("name"`p.name).append("age"`p.age).append("smoker"`p.smoker).toString());" is 278.,107
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testPerson,Magic Number,The method contains a magic number: 25,107
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testLong,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " 3"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).append(3L).toString());" is 136.,117
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testLong,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " a=3"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).append("a"`3L).toString());" is 142.,117
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testLong,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " a=3"+ System.lineSeparator()+ " b=4"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).append("a"`3L).append("b"`4L).toString());" is 189.,117
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testLong,Magic Number,The method contains a magic number: 3L,117
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testLong,Magic Number,The method contains a magic number: 3L,117
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testLong,Magic Number,The method contains a magic number: 3L,117
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testLong,Magic Number,The method contains a magic number: 4L,117
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testObjectArray,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " {<null>`5`{3`6}}"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).append(array).toString());" is 154.,124
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testObjectArray,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " {<null>`5`{3`6}}"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).append((Object)array).toString());" is 162.,124
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testObjectArray,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " <null>"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).append(array).toString());" is 144.,124
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testObjectArray,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " <null>"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).append((Object)array).toString());" is 152.,124
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testLongArray,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " {1`2`-3`4}"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).append(array).toString());" is 148.,134
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testLongArray,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " {1`2`-3`4}"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).append((Object)array).toString());" is 156.,134
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testLongArray,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " <null>"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).append(array).toString());" is 144.,134
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testLongArray,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " <null>"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).append((Object)array).toString());" is 152.,134
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testLongArray,Magic Number,The method contains a magic number: 3,134
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testLongArrayArray,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " {{1`2}`<null>`{5}}"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).append(array).toString());" is 156.,144
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testLongArrayArray,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " {{1`2}`<null>`{5}}"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).append((Object)array).toString());" is 164.,144
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testLongArrayArray,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " <null>"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).append(array).toString());" is 144.,144
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,testLongArrayArray,Long Statement,The length of the statement "assertEquals(baseStr + "[" + System.lineSeparator()+ " <null>"+ System.lineSeparator()+ "]"`new ToStringBuilder(base).append((Object)array).toString());" is 152.,144
commons-lang,org.apache.commons.lang3.builder,ReflectionToStringBuilderConcurrencyTest,testConcurrency,Magic Number,The method contains a magic number: 2,84
commons-lang,org.apache.commons.lang3.builder,ReflectionToStringBuilderMutateInspectConcurrencyTest,testConcurrency,Magic Number,The method contains a magic number: 10,93
commons-lang,org.apache.commons.lang3.builder,ReflectionToStringBuilderMutateInspectConcurrencyTest,testConcurrency,Magic Number,The method contains a magic number: 10,93
commons-lang,org.apache.commons.lang3.builder,RecursiveToStringStyleTest,testAppendSuper,Long Statement,The length of the statement "assertEquals(baseStr + "[a=hello]"`new ToStringBuilder(base).appendSuper("Integer@8888[]").append("a"`"hello").toString());" is 123.,52
commons-lang,org.apache.commons.lang3.builder,RecursiveToStringStyleTest,testAppendSuper,Long Statement,The length of the statement "assertEquals(baseStr + "[<null>`a=hello]"`new ToStringBuilder(base).appendSuper("Integer@8888[<null>]").append("a"`"hello").toString());" is 136.,52
commons-lang,org.apache.commons.lang3.builder,RecursiveToStringStyleTest,testObject,Long Statement,The length of the statement "assertEquals(baseStr + "[a=java.util.ArrayList@" + Integer.toHexString(System.identityHashCode(emptyList))+ "{}]"`new ToStringBuilder(base).append("a"`emptyList`true).toString());" is 179.,62
commons-lang,org.apache.commons.lang3.builder,RecursiveToStringStyleTest,testObject,Magic Number,The method contains a magic number: 3,62
commons-lang,org.apache.commons.lang3.builder,RecursiveToStringStyleTest,testObject,Magic Number,The method contains a magic number: 4,62
commons-lang,org.apache.commons.lang3.builder,RecursiveToStringStyleTest,testPerson,Long Statement,The length of the statement "assertEquals(pBaseStr + "[age=33`job=" + pJobStr+ "[title=Manager]`name=John Doe`smoker=false]"`new ReflectionToStringBuilder(p`new RecursiveToStringStyle()).toString());" is 170.,83
commons-lang,org.apache.commons.lang3.builder,RecursiveToStringStyleTest,testPerson,Magic Number,The method contains a magic number: 33,83
commons-lang,org.apache.commons.lang3.builder,RecursiveToStringStyleTest,testLong,Magic Number,The method contains a magic number: 3L,97
commons-lang,org.apache.commons.lang3.builder,RecursiveToStringStyleTest,testLong,Magic Number,The method contains a magic number: 3L,97
commons-lang,org.apache.commons.lang3.builder,RecursiveToStringStyleTest,testLong,Magic Number,The method contains a magic number: 3L,97
commons-lang,org.apache.commons.lang3.builder,RecursiveToStringStyleTest,testLong,Magic Number,The method contains a magic number: 4L,97
commons-lang,org.apache.commons.lang3.builder,RecursiveToStringStyleTest,testLongArray,Magic Number,The method contains a magic number: 3,114
commons-lang,org.apache.commons.lang3.builder,ReflectionDiffBuilderTest,test_difference_in_inherited_field,Magic Number,The method contains a magic number: 99,127
commons-lang,org.apache.commons.lang3.builder,ReflectionDiffBuilderTest,testGetExcludeFieldNamesWithNullExcludedFieldNames,Long Statement,The length of the statement "final ReflectionDiffBuilder<TypeTestClass> reflectionDiffBuilder=new ReflectionDiffBuilder<>(new TypeTestClass()`new TypeTestChildClass()`SHORT_STYLE);" is 151.,168
commons-lang,org.apache.commons.lang3.builder,ReflectionDiffBuilderTest,testGetExcludeFieldNamesWithNullValuesInExcludedFieldNames,Long Statement,The length of the statement "final ReflectionDiffBuilder<TypeTestClass> reflectionDiffBuilder=new ReflectionDiffBuilder<>(new TypeTestClass()`new TypeTestChildClass()`SHORT_STYLE);" is 151.,177
commons-lang,org.apache.commons.lang3.builder,ReflectionToStringBuilderSummaryTest,testSummary,Long Statement,The length of the statement "assertEquals("[stringField=string`summaryString=<String>]"`new ReflectionToStringBuilder(this`ToStringStyle.NO_CLASS_NAME_STYLE).build());" is 138.,32
commons-lang,org.apache.commons.lang3.builder,ReflectionToStringBuilderTest,testConstructorWithNullObject,Long Statement,The length of the statement "assertThrows(NullPointerException.class`() -> new ReflectionToStringBuilder(null`ToStringStyle.DEFAULT_STYLE`new StringBuffer()));" is 130.,26
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBoolean,Magic Number,The method contains a magic number: 17,181
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBoolean,Magic Number,The method contains a magic number: 37,181
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBoolean,Magic Number,The method contains a magic number: 17,181
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBoolean,Magic Number,The method contains a magic number: 37,181
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBoolean,Magic Number,The method contains a magic number: 17,181
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBoolean,Magic Number,The method contains a magic number: 37,181
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBoolean,Magic Number,The method contains a magic number: 17,181
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBoolean,Magic Number,The method contains a magic number: 37,181
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanArray,Magic Number,The method contains a magic number: 17,187
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanArray,Magic Number,The method contains a magic number: 37,187
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanArray,Magic Number,The method contains a magic number: 17,187
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanArray,Magic Number,The method contains a magic number: 37,187
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanArray,Magic Number,The method contains a magic number: 2,187
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanArray,Magic Number,The method contains a magic number: 17,187
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanArray,Magic Number,The method contains a magic number: 37,187
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanArray,Magic Number,The method contains a magic number: 37,187
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,testBooleanArray,Magic Number,The method contains a magic number: 17,187
